"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AP2A2",328.409783487285,0.54970649870387,0.602788861033636,0.911938713932532,0.361800980432781,0.999547658961092
"VPS9D1",469.273131861138,0.549877155975617,0.569304443168209,0.96587539861014,0.334106533960555,0.999547658961092
"MGAT4B",2012.58394863086,0.549877170948035,0.51323230096276,1.07140016307729,0.28398953956443,0.993136328042282
"COPE",1367.99320936689,0.549987717933107,0.525050437608503,1.04749501864657,0.294871328444989,0.999547658961092
"ZNF815P",133.431243146916,0.550231073490538,0.794795650221102,0.692292507309861,0.488753654505989,0.999547658961092
"MARCHF2",785.206500072076,0.550292226004356,0.537707212232409,1.02340495623947,0.306116417002866,0.999547658961092
"MFSD12",175.220882006957,0.550374520642861,0.686962657159949,0.801170944164894,0.423032689715112,0.999547658961092
"MCEE",186.942712376392,0.550453988543884,0.685689641592628,0.802774251139864,0.42210522734717,0.999547658961092
"CCDC124",1307.0692385161,0.550636494725617,0.528588951652742,1.04171018520902,0.2975460654099,0.999547658961092
"TMEM218",269.733343088623,0.551392527610277,0.627816681999303,0.878269952710319,0.379797237835648,0.999547658961092
"MCM6",642.107191560986,0.551481519972167,0.552808852323954,0.997598930722244,0.318473879800664,0.999547658961092
"AC002467.1",29.1819460206891,0.551572496056844,1.29711361319007,0.425230674050464,0.670668525352474,0.999547658961092
"FABP5",703.076941625839,0.551620779991169,0.665255965271314,0.829185770271446,0.406999295699986,0.999547658961092
"AC009120.2",167.60336282147,0.551740203465791,0.696141478722996,0.792569068686878,0.428028935946786,0.999547658961092
"SURF1",615.755104921866,0.551932259962798,0.553424197792556,0.997304169503775,0.318616890500228,0.999547658961092
"TLR7",291.055065665397,0.552476086633725,0.626050721610516,0.882478156422342,0.377518287111535,0.999547658961092
"TMPRSS6",379.106431567878,0.552984276932764,0.711184688114015,0.777553687775841,0.436832172367842,0.999547658961092
"OPRL1",21.058586026908,0.553058961209765,1.44983219021959,0.381464120427618,0.702858889867558,0.999547658961092
"TEF",738.872633668468,0.553175182455331,0.591384891676085,0.935389439671918,0.349587637199424,0.999547658961092
"DPAGT1",477.115405687745,0.553289907357415,0.58094501112636,0.952396348640078,0.340896010564498,0.999547658961092
"PCNA",998.417711037208,0.553318542287829,0.531773555478112,1.04051534076445,0.298100540589324,0.999547658961092
"P2RX4",1014.98241071875,0.553347542544267,0.525794237811706,1.05240320785415,0.292614597555774,0.999547658961092
"ZNF169",50.2923921115334,0.553361777916305,1.02806824229984,0.538253936021217,0.590401748261191,0.999547658961092
"LRMDA",319.073352004884,0.553805049704506,0.633228880982827,0.874573264638454,0.381806140028849,0.999547658961092
"DCAF8",268.60887961536,0.554102422132056,0.624541869553953,0.887214211158967,0.374963582729794,0.999547658961092
"ATP11AUN",21.6137106424709,0.554407946199069,1.68573503163633,0.328882022259992,0.74224486328198,0.999547658961092
"BROX",742.815330178888,0.554529360326533,0.554644647195002,0.99979214282685,0.317411109018731,0.999547658961092
"THOP1",816.818098845981,0.554545843715505,0.546744939337928,1.01426790412916,0.310454934725074,0.999547658961092
"LINC00265",111.446195707547,0.554561376279484,0.800692010627927,0.692602609890637,0.488558972014445,0.999547658961092
"RFC2",410.148389423515,0.554625654229888,0.588182534290234,0.942948186822922,0.34570740579437,0.999547658961092
"FAM225A",17.6479426155383,0.554636416018984,1.55597006158059,0.356456997286677,0.721498351027101,0.999547658961092
"TMEM143",123.487261984989,0.554792969897772,0.753258652871016,0.736523859079748,0.461411953064977,0.999547658961092
"MAGOHB",234.620144913759,0.554844977356157,0.643294686879912,0.862505145265927,0.388409602936168,0.999547658961092
"S100A13",331.00477282717,0.554906623067694,0.600702874811408,0.923762223115559,0.355610127672011,0.999547658961092
"SIAE",772.348772146235,0.555030844101724,0.546411216352977,1.01577498318259,0.309736551591164,0.999547658961092
"NECTIN1",522.677821831272,0.555212750651032,0.645309659067347,0.860381900146155,0.389578559777739,0.999547658961092
"SPAG4",159.461795145588,0.5553475223941,0.857652890342678,0.647520143227419,0.517295362065683,0.999547658961092
"PPP1R32",67.0115048051913,0.555817959611022,0.927232632711756,0.599437444285685,0.548881213569641,0.999547658961092
"SHISAL2A",24.5397955698607,0.556116607218699,1.35459889707378,0.410539687002572,0.68141009676876,0.999547658961092
"EPB41L1",1284.44685970554,0.557172195131201,0.519340377346427,1.07284590113728,0.283340262197872,0.993136328042282
"PCLO",60.5126277176633,0.557202680284649,0.956788186272257,0.582367851400389,0.560318931256309,0.999547658961092
"SUSD5",126.392369785927,0.557378120867853,0.776454345122603,0.717850475522605,0.472849486843636,0.999547658961092
"TBCB",1477.4965325132,0.557545784026377,0.514745079684997,1.08314932192761,0.278742149690979,0.989910394799224
"CKAP2",308.831260356448,0.558046064451458,0.626394801319227,0.890885529822688,0.372990583966975,0.999547658961092
"CYTH3",1906.89963458553,0.558049434461016,0.547675776524253,1.01894123929051,0.30823086387192,0.999547658961092
"PLD4",271.777804249735,0.558242204463414,0.735212579194112,0.759293597880657,0.44767694640733,0.999547658961092
"FCGR3B",1046.87564685762,0.558277219567196,0.698035940411147,0.799782915530636,0.423836583161985,0.999547658961092
"C12orf66",118.119745713034,0.558606124103181,0.768338876495044,0.727030925015004,0.467207011536172,0.999547658961092
"TRIM65",431.819759080095,0.558646739515747,0.575239908623184,0.971154349935226,0.331471422424256,0.999547658961092
"GPBAR1",46.8524652838488,0.558943729214316,1.05339267531934,0.530612887587118,0.595687063138536,0.999547658961092
"SNX29",237.173577703535,0.559273033841697,0.640409176028782,0.873305778205403,0.382496431906814,0.999547658961092
"CENPQ",115.088248716421,0.559355941780211,0.780180074977179,0.716957481638548,0.473400332210619,0.999547658961092
"THPO",29.3400782010736,0.559442325284342,1.42743315794348,0.39192190693562,0.695115915881041,0.999547658961092
"KIF18A",75.0605169059597,0.55967874637484,0.883509858607901,0.633471987801806,0.526425467964305,0.999547658961092
"NDUFA8",533.474432923079,0.559731318793247,0.559249802351152,1.000861004224,0.316894011610841,0.999547658961092
"TNFRSF18",151.815478495863,0.5599979351763,0.776522262096786,0.72116146891163,0.470810175310965,0.999547658961092
"MTLN",285.290590562856,0.560734222601946,0.616667624574954,0.909297326884056,0.363193201252936,0.999547658961092
"SPAG16",336.563412576051,0.560865886863733,0.627461977641103,0.893864340548996,0.371394479112263,0.999547658961092
"ALKBH7",811.252408254762,0.561158089429024,0.535744271374673,1.04743647186211,0.294898317801164,0.999547658961092
"CT69",18.8641483325987,0.561204429336352,1.52467163553568,0.368082160287044,0.712811972567231,0.999547658961092
"SNF8",567.994856927676,0.561403060716905,0.556943899315369,1.00800648217355,0.313451350345168,0.999547658961092
"RHEBL1",21.8895142751868,0.561410277227353,1.44788104926342,0.387746132538276,0.69820391261729,0.999547658961092
"PHOSPHO1",171.518457244667,0.561907196316213,0.828553199329292,0.678178778105102,0.497658346496346,0.999547658961092
"NCF4",197.525298515945,0.562186235687924,0.665814462680883,0.844358702309195,0.398468992234987,0.999547658961092
"PRKN",134.803535478693,0.562378140450079,0.785059755595104,0.716350744566922,0.473774800684597,0.999547658961092
"AL162458.1",37.2362803447152,0.562476917365436,1.19210198149115,0.471836240605738,0.637043680951873,0.999547658961092
"PRKRIP1",683.180123751718,0.562875941791547,0.59992151632796,0.938249298402958,0.348116308941805,0.999547658961092
"SDC3",2767.64606146931,0.562970161152483,0.509626037881187,1.10467307261826,0.269301275340309,0.989089534829325
"TRIM62",191.461443311525,0.563070848331372,0.670935499370246,0.839232458052796,0.401338876508674,0.999547658961092
"FH",872.810138127303,0.563384306181107,0.544194607913335,1.03526256598049,0.300546306827344,0.999547658961092
"WASH7P",250.613094881796,0.563421689610068,0.649185065314558,0.867890713624267,0.385454163158544,0.999547658961092
"MS4A14",115.060834591273,0.563800399635884,0.773312542166332,0.729071842099538,0.465957717756584,0.999547658961092
"URB1-AS1",66.5111986019784,0.563877032621735,0.932488779996495,0.604701144633455,0.545377587467722,0.999547658961092
"TECTA",43.9147127203676,0.564092433600265,1.09424482245197,0.515508432871771,0.606197778312338,0.999547658961092
"WDR18",703.114409444719,0.564119007869731,0.567523513890677,0.99400111900632,0.320222322668499,0.999547658961092
"CARS1",35.7275107810817,0.564140535123657,1.27238398607155,0.443372866445314,0.657496058545042,0.999547658961092
"MHENCR",109.410695026896,0.564458538426444,0.781348288856338,0.722416042214214,0.470038726817578,0.999547658961092
"TRAPPC2L",606.664745631386,0.564786373876773,0.551421240746487,1.02423761027448,0.305723058321641,0.999547658961092
"ALG1",314.38438118026,0.564793131600676,0.611791214074189,0.923179540025538,0.355913649298341,0.999547658961092
"MFGE8",3006.05342982904,0.564836197506327,0.515370529797301,1.09598078440473,0.273087183733324,0.989089534829325
"AC243967.1",60.6747045367723,0.564955167953401,1.34793014314299,0.419127927977103,0.675122641015603,0.999547658961092
"EPHA1",179.23123558562,0.564968931260047,0.693308311146333,0.814888444544843,0.415136168182338,0.999547658961092
"RAB40C",926.477803547907,0.565254755841748,0.53267600905499,1.06116052953944,0.288616953601932,0.998205548856261
"MS4A4A",1072.96705970411,0.565263801734301,0.561542302052314,1.00662728287501,0.314113918474246,0.999547658961092
"CCDC60",17.5295502944481,0.565420059189193,1.57296701466759,0.359460849411823,0.71925036092089,0.999547658961092
"PTGR1",332.585756250089,0.565490287064766,0.603082469033547,0.937666598020958,0.348415774441844,0.999547658961092
"TSR3",722.562741499956,0.565705963056338,0.543965045929529,1.03996748925229,0.298355005215941,0.999547658961092
"CLBA1",210.781298372658,0.566235418427308,0.714682311975421,0.79228967744032,0.428191789216144,0.999547658961092
"PPIA",19329.2626693607,0.567138066757162,0.501695487612165,1.13044282988566,0.258289675446815,0.978927718930101
"GPR137B",558.597740411502,0.567219342219887,0.577163154405695,0.982771228360815,0.325720045318332,0.999547658961092
"RIMS4",51.2502471650133,0.567276940506139,1.12371273528229,0.504823806560873,0.613682593366719,0.999547658961092
"ULK4",167.023042715616,0.567365013887629,0.707967529849261,0.801399767597295,0.422900249649988,0.999547658961092
"GPRC5C",1053.94529199308,0.567436239036856,0.601542735620856,0.943301623368789,0.345526645769849,0.999547658961092
"FCHO1",285.733625770057,0.56753373235927,0.623402602535739,0.910380755631725,0.362621743157924,0.999547658961092
"RAB33B-AS1",22.0652147533853,0.56759550378005,1.49860922494609,0.378748171525815,0.704874877950712,0.999547658961092
"BCL2L14",77.9402063132373,0.567777355090759,0.903061179021246,0.628725238423078,0.5295289521002,0.999547658961092
"FGF7P3",15.261614213116,0.568485466437974,1.68922725295165,0.336535812718294,0.736466850150692,0.999547658961092
"STAP2",493.286657167547,0.568805113852843,0.652912524743365,0.871181195484675,0.38365522574394,0.999547658961092
"RASL10A",57.7964546944013,0.568942830327722,0.970765400764269,0.586076543189324,0.557824078582579,0.999547658961092
"RABGAP1L",1418.21315458205,0.569578424507878,0.548894674749563,1.03768254769051,0.299417872673443,0.999547658961092
"PCP4L1",177.503742438027,0.570348224388439,0.686303761683532,0.831043418717902,0.405949101715317,0.999547658961092
"SEC61A2",119.318191088875,0.570522172987129,0.794854631456653,0.717769200063146,0.47289960720224,0.999547658961092
"GRIN3A",31.9702625350152,0.570756057637866,1.23318479800534,0.462830922470872,0.643485564506761,0.999547658961092
"ATP5F1C",2165.86289271053,0.570892492028321,0.504667973742843,1.13122393678824,0.257960849490188,0.978912290216628
"MSANTD2",249.776193932407,0.571054892656349,0.632412150530079,0.902979002186626,0.366537039278228,0.999547658961092
"CD63",16809.4574821223,0.571180318956901,0.499541859268772,1.14340832176305,0.252869098966765,0.977929252585805
"MAPK11",498.585741248854,0.571849861451596,0.572950210490444,0.998079503212144,0.318240808323291,0.999547658961092
"CASTOR2",79.3418375838578,0.571961254611952,0.865632501021438,0.66074373817647,0.508776669186759,0.999547658961092
"TNR",16.3152994364164,0.571971909012907,1.86253686549473,0.307092933089933,0.758772636573148,0.999547658961092
"MVK",346.449279779719,0.572035526552688,0.604107691712877,0.946909854649835,0.343684715902523,0.999547658961092
"NLN",306.860378759398,0.572161058216014,0.610502557168679,0.937196824972395,0.34865732269087,0.999547658961092
"AC084375.1",78.4106508815931,0.572697010618571,1.12975366116039,0.506922022302051,0.612209532961995,0.999547658961092
"GTF3C6",711.549154922395,0.573026678919048,0.571294806407907,1.0030314865315,0.315845669564041,0.999547658961092
"BRAT1",1500.63636877275,0.573464087517847,0.574294062908962,0.99855479022905,0.318010410161081,0.999547658961092
"TMCC1-AS1",23.1619661953358,0.573556920351525,1.46097720168069,0.392584442585218,0.694626431906773,0.999547658961092
"NCAPH2",908.107068072561,0.573677212350232,0.533241067635398,1.07583088994654,0.282002894592324,0.992823422935389
"SBF2",556.194060817701,0.5738400646281,0.556644547469637,1.03089137805558,0.302591760264072,0.999547658961092
"TIMM13",721.166981241581,0.574136952730838,0.549676666873357,1.04449940725448,0.296254393300133,0.999547658961092
"KLRA1P",42.1388525457454,0.57488996479698,1.09645093377089,0.524318915776585,0.600056742514737,0.999547658961092
"TPM2",3556.67441224962,0.575089492244338,0.562464756012766,1.02244538186013,0.306570150733549,0.999547658961092
"AQP5",515.699186186775,0.575154764035812,2.65058169508852,0.216991902230957,0.82821465568359,0.999547658961092
"USE1",341.8388622319,0.575167118535952,0.596921971863544,0.96355494628607,0.335269103974566,0.999547658961092
"EMC8",334.513038916981,0.575582734811667,0.613191128232594,0.938667746988894,0.347901357859891,0.999547658961092
"ZNF296",74.9727354880955,0.575709213819274,0.882506191586363,0.652357138463129,0.514170807685311,0.999547658961092
"ZNF114",25.2430218291418,0.575823940052303,1.36946494240474,0.420473662539454,0.674139465635547,0.999547658961092
"AL031778.1",42.4266058404729,0.575890777976784,1.09421229680742,0.526306256708187,0.59867543655196,0.999547658961092
"TMEM187",99.4400913742701,0.576231328122416,0.804087351445027,0.716627773197613,0.473603802818494,0.999547658961092
"PPIAP22",366.06249679941,0.576299546683547,0.61742615716103,0.933390236224221,0.350618519735656,0.999547658961092
"INAFM1",338.435716543069,0.576692122027176,0.601231684648878,0.959184515307052,0.337465799799995,0.999547658961092
"APRT",1304.744315791,0.576703612690803,0.517449562728831,1.11451174033173,0.265059710647491,0.987688807094819
"GARS1",1928.89371392849,0.576810353853732,0.573265981118965,1.00618277178745,0.314327658000469,0.999547658961092
"HACD1",177.67657294698,0.577185380112457,0.709769641046745,0.813200997525398,0.416102827601422,0.999547658961092
"AC093840.1",22.7812272441424,0.57722091860708,1.40238932543633,0.411598197545812,0.680633952961242,0.999547658961092
"AC007342.5",23.0449731794768,0.577298400585602,1.42768382192686,0.404360119320017,0.685947922226901,0.999547658961092
"C1QL3",40.1255940825372,0.577398953084864,1.15031258062601,0.501949611618294,0.615702965898309,0.999547658961092
"TAX1BP1",3747.55784536917,0.577532177557828,0.496814899982175,1.16246951848374,0.245044799258014,0.974350110740767
"MRPL58",325.715562023477,0.577988851480782,0.606320514268578,0.953272795293801,0.340451871543708,0.999547658961092
"FAM200A",135.636459678384,0.578149720837433,0.759823572586809,0.760899953220891,0.446716826504142,0.999547658961092
"BCAT2",947.837045217272,0.578348108168487,0.532475636424181,1.08614942845528,0.277412887057937,0.989089534829325
"TFAP2C",181.848099635063,0.578426305321001,0.67929618274671,0.851508252235652,0.394487081193285,0.999547658961092
"SDHAF1",249.631277667382,0.578530172175874,0.63433963577039,0.912019586279301,0.361758407119511,0.999547658961092
"BCAP31",3739.30133547376,0.578618946938924,0.500881475078605,1.15520133150885,0.248007989602436,0.975289579289698
"GALNT3",886.785926854817,0.57862718882624,0.535118453820072,1.08130673628534,0.279560691947798,0.990133843067061
"THUMPD2",205.327029229501,0.578940293241615,0.663173594522661,0.872984536813961,0.382671506171244,0.999547658961092
"RNF223",19.6584321177612,0.579133551624314,1.49885021033322,0.3863852088966,0.699211402812051,0.999547658961092
"PRRG4",523.869152820437,0.579256428931264,0.59268834390829,0.9773373053223,0.328402190093594,0.999547658961092
"LINC01138",138.677001754059,0.579267312184372,0.750158707523401,0.772193012458369,0.440000119462114,0.999547658961092
"SURF2",189.036865677458,0.579276758712915,0.693684409820633,0.83507247750126,0.403676901854087,0.999547658961092
"DHX34",531.757320708473,0.580201513197209,0.573122112475599,1.01235234266399,0.311369616301045,0.999547658961092
"ASAH2",24.8923454755528,0.580253068904636,1.37499828009074,0.422002759789885,0.67302300305049,0.999547658961092
"PIPOX",66.9303052528389,0.580260120977723,0.93313090754338,0.621842140568844,0.5340456736917,0.999547658961092
"MIR3936HG",180.737755193753,0.580336964713416,0.731744237487388,0.793087167595794,0.427727038735751,0.999547658961092
"CALD1",50.7681391356051,0.580777594794411,1.01930753997077,0.569776610120105,0.56882922161729,0.999547658961092
"MRPL35",477.408629806596,0.581008673670036,0.571016024991499,1.01749976925549,0.308915741982989,0.999547658961092
"CDC25B",1653.96364553442,0.581375944051034,0.533172464635412,1.09040879380105,0.275533109886157,0.989089534829325
"RUNX2",286.600489826239,0.581673289508408,0.678128546129916,0.857762577357968,0.391023577842906,0.999547658961092
"H1-2",1133.05839988064,0.581733463130706,0.617441293379847,0.942168056085658,0.346106605679178,0.999547658961092
"MACROD2",396.659544997973,0.581751068206154,0.647027414251917,0.899113477098594,0.368592220227505,0.999547658961092
"MT-CO1",308798.976034922,0.581899728061624,0.491639409046377,1.18359048797639,0.23657520754717,0.967936221039809
"JPH3",27.0007778099669,0.581965432874841,1.30878288630308,0.444661554613324,0.656564356558995,0.999547658961092
"ASPDH",49.3987946744561,0.582660208828257,1.11281411584532,0.523591676751562,0.600562571815106,0.999547658961092
"DOK7",118.452774922236,0.582682744064997,0.768432048747086,0.758274911900214,0.44828642308139,0.999547658961092
"OST4",1774.53408289585,0.58285378551521,0.519055468375378,1.12291233023615,0.261474730242998,0.982114017347889
"STX1B",24.1065196118783,0.582884634653916,1.36473580215558,0.42710437707669,0.669303304996649,0.999547658961092
"SGPP2",962.211439194362,0.582927982058298,0.601747381053719,0.968725416033442,0.332682207996292,0.999547658961092
"PSMC1P1",22.6075733645504,0.58312824361789,1.43080306708888,0.407553112675615,0.683601793221277,0.999547658961092
"AP001324.1",128.586626438746,0.583439409751917,0.744027582388495,0.78416368366203,0.432944071518585,0.999547658961092
"PRMT3",278.227277214872,0.583470258229634,0.62183385600511,0.938305710753774,0.3480873257975,0.999547658961092
"COPS9",433.777566248033,0.583583928580922,0.604437951666938,0.96549848825921,0.334295192813619,0.999547658961092
"WDPCP",177.419649768318,0.584303794556506,0.682908194798843,0.855611045535364,0.392212958260034,0.999547658961092
"DDIT4",3127.20408502807,0.584379929242109,0.518375765305032,1.12732879959818,0.259603490246823,0.981013954756158
"PBK",34.4232611005052,0.584646829758683,1.21819494386997,0.479928793581571,0.631278026293677,0.999547658961092
"AC231533.2",14.2383217566621,0.58516632199462,1.70764586214215,0.342674283332119,0.731843511528949,0.999547658961092
"IGLC3",7073.93821553728,0.585310383929927,0.668352370656742,0.875751189981993,0.381165310062667,0.999547658961092
"ID3",2156.54552967155,0.585418466051874,0.549791153349589,1.06480153870288,0.286965748699023,0.996294989317259
"MFAP5",43.2567596517649,0.585525632362728,1.15651266027884,0.506285536227121,0.612656215206943,0.999547658961092
"ROMO1",739.676586704315,0.585560071994833,0.55090072346761,1.06291396444184,0.287820969628904,0.997826139052457
"CENPH",77.9158800726476,0.585700593673235,0.872861344192746,0.671012180307873,0.502212770129255,0.999547658961092
"NAT9",675.159078976744,0.585724998636479,0.549168922584241,1.06656617763477,0.286167780297601,0.995832898736833
"CCDC138",93.1556031028677,0.5860827168501,0.832398250205336,0.704089318671111,0.48137715155612,0.999547658961092
"MFSD3",250.248159721936,0.586093941987807,0.634374008214159,0.923893372677315,0.355541833931737,0.999547658961092
"FAAH",459.750979049714,0.58638781892938,0.592605853857669,0.989507300868173,0.322414999581992,0.999547658961092
"NTPCR",488.619422353481,0.586505982602145,0.57514670200358,1.01975023165219,0.307846931946416,0.999547658961092
"LRRC23",249.842334523312,0.586712192361562,0.63404943156546,0.92534140581591,0.354788347180547,0.999547658961092
"NCK1-DT",42.0755509770829,0.587192220302512,1.08992401470461,0.538746015667569,0.590062117811296,0.999547658961092
"FADS3",571.365424334886,0.587555569984521,0.578792771126581,1.01513978628462,0.310039198504697,0.999547658961092
"MRPL20",1508.9242907753,0.587725551669859,0.514390913525591,1.14256596727504,0.253218842380818,0.978027126545263
"LZTR1",286.929981655469,0.587797235172954,0.653034404673976,0.900101481584892,0.368066247654039,0.999547658961092
"PIH1D1",977.438639080292,0.588077741944439,0.528226041958976,1.11330698456952,0.265576607718878,0.987688807094819
"AC132872.1",62.078662039386,0.588275938239018,0.941941975747693,0.624535219138161,0.532276148272365,0.999547658961092
"LINC02489",43.8421039876708,0.588393718929056,1.09121818140941,0.5392081335825,0.589743248740168,0.999547658961092
"AC018638.1",26.126146482315,0.588514397483759,1.32384185206546,0.444550379311213,0.656644713596007,0.999547658961092
"RNF157",57.2852523048444,0.588580940825789,0.974415082397891,0.604035129851827,0.545820286466407,0.999547658961092
"MDH2",2134.93697865565,0.5889408811391,0.517938846934546,1.13708574791172,0.255502441270537,0.978912290216628
"COL1A2",50773.3013074482,0.58922114812264,0.535907453487143,1.0994830250794,0.271557434164945,0.989089534829325
"SPG7",1786.33485064859,0.589699644017188,0.508893033292102,1.15878898990292,0.246542206471826,0.975071054345049
"FZD4-DT",21.8841988167387,0.589906659206373,1.43309745692184,0.41163052544482,0.680610254122237,0.999547658961092
"LSP1P5",76.2045881371951,0.589988902816556,0.882153573743346,0.668805206232953,0.503619745238447,0.999547658961092
"AP002373.1",20.2132428598738,0.590126727205569,1.50547876079485,0.391986086136478,0.695068494468715,0.999547658961092
"ZPR1",790.053894018207,0.590135380596113,0.543176839771329,1.0864516624909,0.277279215480069,0.989089534829325
"SLC45A1",44.9520834911753,0.591399703927564,1.07970698920722,0.547740924009208,0.583869807717865,0.999547658961092
"MYL4",39.0037259968685,0.591535551245209,1.14182228461463,0.518062713625224,0.60441451418876,0.999547658961092
"ABCB8",546.683508237089,0.591862741485878,0.580805544404866,1.01903769202538,0.308185072669946,0.999547658961092
"RAC1",6804.63386621511,0.592042325221427,0.533182774475342,1.11039282130598,0.266829790275718,0.988177058273032
"DBF4",148.303050904645,0.592253799523171,0.731206118979338,0.809968330612269,0.417958377570699,0.999547658961092
"LINC01807",26.0132369116202,0.592366676383337,1.3612848026281,0.435152640534672,0.663451636093335,0.999547658961092
"WDR97",31.6975128764443,0.592565494770979,1.22451312334228,0.483919268381206,0.628443165102698,0.999547658961092
"F8A3",18.997509632622,0.592670705920621,1.53612844981904,0.385821059424061,0.699629197468616,0.999547658961092
"CAP2",136.411097577745,0.592851186158616,0.738830840278068,0.802418028375059,0.422311187896571,0.999547658961092
"CCNQ",387.659854443255,0.592923070997105,0.596211285922298,0.994484816032782,0.319986894031404,0.999547658961092
"HSD17B7",233.758415739356,0.59316065072936,0.667082157067348,0.889186803222312,0.373902693991993,0.999547658961092
"MINAR1",57.1755273660326,0.593246919448473,0.99622518318302,0.595494803246191,0.551512771815587,0.999547658961092
"VCAN",805.338858113485,0.593400852835556,0.609351685896884,0.97382327245415,0.330144295726932,0.999547658961092
"PSPN",47.7196984036028,0.593577895616301,1.04927095954759,0.565705064278372,0.571594292004634,0.999547658961092
"POMP",1660.35273175753,0.59365819535697,0.511311206021873,1.16105062506996,0.245621312324835,0.974415135453108
"LRRN4CL",63.2630280906195,0.593796784619194,0.938535297798079,0.632684552208442,0.526939659670438,0.999547658961092
"HPSE",211.253669376602,0.593797920711718,0.696774731087465,0.852209321346901,0.394097923976935,0.999547658961092
"NIFK-AS1",129.429247557941,0.59403199074029,0.747783702544514,0.794390127411112,0.426968349816412,0.999547658961092
"YKT6",2278.03145370569,0.594060919164737,0.519341883292292,1.14387253998999,0.252676500663271,0.97748777061579
"SCNN1D",126.403804569364,0.594439742162911,0.760828893368634,0.781305425364406,0.434622879953059,0.999547658961092
"CFAP100",26.2465958346643,0.594730451138614,1.50216810760353,0.395914710296581,0.692167948674909,0.999547658961092
"RUVBL2",1320.04008606238,0.595479521745166,0.52004524526456,1.14505329520363,0.252187080913736,0.977384872391274
"ABHD12",1111.06275959927,0.595493111117708,0.52482950781714,1.13464106390372,0.256525740305111,0.978912290216628
"TMEM159",599.565978810149,0.595548242585021,0.585483952779618,1.01718969368438,0.309063197941038,0.999547658961092
"MCRIP1",1285.87489711252,0.596064405235678,0.518488579218825,1.14961916062593,0.250300762903898,0.977384872391274
"CENPU",123.191826018777,0.596137083989326,0.833686981484115,0.715061044767777,0.474571323605649,0.999547658961092
"SLC28A3",65.1101662179679,0.596658821468533,1.01922296949259,0.585405587715092,0.558275032481502,0.999547658961092
"DMAC2L",231.821663623084,0.596871414744289,0.694495851012011,0.859431217442891,0.390102652884989,0.999547658961092
"RNF227",142.372905836742,0.597165083627689,0.752783379546941,0.793276126775128,0.427616962729461,0.999547658961092
"IGLV2-23",789.888629882165,0.597457050780221,0.929370084422979,0.642862365374249,0.52031341144327,0.999547658961092
"EFR3B",256.368229435631,0.597485310322173,0.665175627381861,0.898236925297283,0.369059251343679,0.999547658961092
"P2RY6",210.140546798417,0.59753560233574,0.76881691897521,0.777214428543302,0.437032270953106,0.999547658961092
"UAP1L1",506.868835228139,0.597611301629482,0.563264627077089,1.06097786528976,0.288699960564713,0.998205548856261
"AP002800.1",45.1566502211714,0.597673521320379,1.09045374833993,0.548096168434704,0.58362587136262,0.999547658961092
"FHOD3",104.440349507812,0.597914716288161,0.933058926778353,0.640811313335406,0.52164528165842,0.999547658961092
"SPHK1",562.666356155959,0.598000571026572,0.568197131501502,1.05245263988981,0.29259192840306,0.999547658961092
"TMEM243",883.724802636296,0.598244387469632,0.531671220325489,1.12521491590872,0.260497973959334,0.981013954756158
"ZFP14",129.374879651258,0.598757089305426,0.762186001833345,0.785578701085023,0.432114346499093,0.999547658961092
"SIGLEC16",34.758498225782,0.598834255192927,1.18589631214193,0.504963418016986,0.613584530073665,0.999547658961092
"NRP2",1731.83296073098,0.598939733218052,0.522799913125478,1.14563854771395,0.251944740499633,0.977384872391274
"C21orf58",113.940416918711,0.599067945664755,0.786035240786156,0.762138787906755,0.44597717495786,0.999547658961092
"TPGS1",155.238942795932,0.59915872506865,0.71335120290298,0.839921097252483,0.400952627780804,0.999547658961092
"BTBD11",62.9730649028309,0.599516969549687,0.954923839936823,0.627816527849331,0.530124137598013,0.999547658961092
"C5orf63",93.3729062301611,0.600111990872809,0.832460160216658,0.720889742899676,0.47097735411681,0.999547658961092
"CARD9",292.280903248451,0.600200693678263,0.617502102734644,0.971981619204597,0.331059692870349,0.999547658961092
"AMPD3",519.4174179143,0.600570721263735,0.561605116967831,1.06938256635959,0.284897319668939,0.994422991229463
"TFR2",39.0417328675629,0.600728461857754,1.14653436250608,0.523951554792208,0.600312235446295,0.999547658961092
"RPL32P3",33.5347259986229,0.600748081932459,1.19131585797405,0.504272714839949,0.614069748479982,0.999547658961092
"CATSPERD",14.6809106332351,0.600751162845309,1.96275067856625,0.306076145791551,0.759546669796159,0.999547658961092
"ANKS3",399.258951442323,0.601306737892447,0.594841470766724,1.01086889102972,0.312079185104305,0.999547658961092
"B3GAT3",744.513370139318,0.601342774943252,0.555322456588913,1.0828713440422,0.278865532836605,0.989910394799224
"CPLANE2",44.2496680831677,0.601564280636758,1.07802386173656,0.558025014091723,0.576827303302266,0.999547658961092
"AC015813.6",222.02573389867,0.601666186271831,0.706893651650691,0.85114102364176,0.394691019259756,0.999547658961092
"AC103746.1",21.0126727910302,0.601876318941547,1.50951784899935,0.398720902399747,0.690098864478216,0.999547658961092
"SLC25A13",520.022873357949,0.60205185984145,0.596137675019615,1.00992083719862,0.312533218630667,0.999547658961092
"MED12L",34.9343735075475,0.602256042013194,1.22901165050091,0.490032817644758,0.624110676444129,0.999547658961092
